code_nacres,designation,code_ijm,prix_ht,condt,nb_unites,prix_unitaire,marque,page
NB02,"POINTES à FILTRE ""CLEARLINE"" Low Binding 100µl",P0181,46.95,10x96,960,0.048906,CLEARLINE,22
NB02,"POINTES à FILTRE ""CLEARLINE"" Low Binding 200µl",P020,46.95,10x96,960,0.048906,CLEARLINE,22
NB02,"POINTES à FILTRE ""CLEARLINE"" Low Binding 1250µl",P0202,48.86,8x96,768,0.06362,CLEARLINE,22
NB02,"POINTES à FILTRE 20-100-200µl ""CLEARLINE Multiguard 3"" Low Binding",P133,47.25,1x960,960,0.049219,CLEARLINE,22
NB15,LightCycler 480 Multiwell plate 384 (plaques) (1x10),P0705,63.45,1,1,63.45,ROCHE,23
NB15,LightCycler 480 Multiwell plate 96 (plaques) (1x10),P0707,57.27,1,1,57.27,ROCHE,23
NB15,LightCycler 480 sealing foil Feuilles adhésives (1x50),P0706,79.51,1,1,79.51,ROCHE,23
NB02,EpTIPS Motion RELOAD 1-50µl à filtre - (2x96),P150F,37.4,2x96,192,0.194792,EPPENDORF,23
NB02,"EpTIPS Motion RELOAD 0,2-10µl à filtre - (2x96)",P151F,37.4,2x96,192,0.194792,EPPENDORF,23
NB17,Réservoir epMotion 30ml - Qualité PCR clean (x5),P151,13.3,1,1,13.3,EPPENDORF,23
NB04,"PIPETTE STÉRILE ""FALCON"" 1ml (x1000)",P056,71.06,1,1,71.06,FALCON,24
NB04,"PIPETTE STÉRILE ""FALCON"" 2ml (x1000)",P057,77.58,1,1,77.58,FALCON,24
NB04,"PIPETTE STÉRILE ""FALCON"" 5ml (x200)",P058,20.14,1,1,20.14,FALCON,24
NB04,"PIPETTE STÉRILE ""FALCON"" 10ml (x200)",P059,21.33,1,1,21.33,FALCON,24
NB04,"PIPETTE STÉRILE ""FALCON"" 25ml (x200)",P060,44.07,1,1,44.07,FALCON,24
NB04,"PIPETTE STÉRILE ""FALCON"" 50ml (x100)",P079,67.04,1,1,67.04,FALCON,24
NB04,"PIPETTE STÉRILE ""FALCON"" 100ml (x50)",P060B,98.35,1,1,98.35,FALCON,24
NB04,"PIPETTE de TRANSFERT 3ml Graduée, stérile (Emb/10)",P0601,0.95,1x10,10,0.095,DUTSCHER,24
NB04,"PIPETTE de TRANSFERT 5ml Graduée, stérile (Emb/10)",P0602,0.87,1x500,500,0.00174,DUTSCHER,24
NB04,"PIPETTE de TRANSFERT 7ml Graduée, stérile (Emb/10)",P0603,0.92,1x500,500,0.00184,DUTSCHER,24
NB11,"TUBE de CULTURE ""FALCON"" PP Fond rond 5ml (Embal/25) (2063)",P074,79.88,1x500,500,0.15976,FALCON,24
NB11,"TUBE de CULTURE ""GREINER"" PP Fond rond 5ml (Embal/Unitaire)",P0741,168.72,1x1000,1000,0.16872,GREINER,24
NB11,"TUBE ""FALCON"" PP Fond rond 14ml (Embal/25) (2059)",P075,80.06,1x500,500,0.16012,FALCON,24
NB11,"TUBE ""GREINER"" PP Fond rond 14ml (Embal/25)",P0751,152.58,1x1000,1000,0.15258,GREINER,24
NB11,"TUBE à CENTRIFUGER ""FALCON"" 15ml sur RACK (2097)",P077,59.9,1x500,500,0.1198,FALCON,24
NB11,"TUBE à CENTRIFUGER ""FALCON"" 15ml En VRAC (2096)",P0771,52.73,1x500,500,0.10546,FALCON,24
NB11,"TUBE à CENTRIFUGER ""FALCON"" 50ml sur RACK (2098)",P078,65.16,1x500,500,0.13032,FALCON,24
NB11,"TUBE à CENTRIFUGER ""FALCON"" 50ml En VRAC (2070)",P0782,52.72,1x500,500,0.10544,FALCON,24
NB11,"TUBE à CENTRIFUGER ""CORNING"" 15ml PP sur RACK",P097,70.93,1x500,500,0.14186,CORNING,24
NB11,"TUBE à CENTRIFUGER ""CORNING"" 50ml PP sur RACK",P098,72.06,1x500,500,0.14412,CORNING,24
NB11,"TUBE à Hémolyse PS 5ml, 13x75mm, non bouché, non stérile (x500)",P072,9.18,1x500,500,0.01836,,24
NB11,CRYOTUBE SIMPORT 2ml (Cryovials) Fond rond à jupe,P021211,12.49,1x100,100,0.1249,ALEATOIRE,25
NB11,CAP INSERTS pour CRYOTUBE SIMPORT (Inserts de couleurs),P021221,2.51,1x100,100,0.0251,SIMPORT,25
NB11,"MICROTUBE ""EPPENDORF"" 0,5ml Safe-Lock",P048A,44.73,1x500,500,0.08946,EPPENDORF,25
NB11,"MICROTUBE ""EPPENDORF"" 1,5ml Safe-Lock",P047,45.26,1x1000,1000,0.04526,EPPENDORF,25
NB11,"MICROTUBE ""EPPENDORF"" 2ml Safe-Lock",P048B,61.74,1x1000,1000,0.06174,EPPENDORF,25
NB11,"TUBES ""EPPENDORF"" 5ml Safe-Lock",P049,44.46,1x200,200,0.2223,EPPENDORF,25
NB11,"MICROTUBE ""EPPENDORF"" PCR CLEAN 0,5ml Safe-Lock, Rnase - DNase free",P046C,54.27,1x500,500,0.10854,EPPENDORF,25
NB11,"MICROTUBE ""EPPENDORF"" PCR CLEAN 1,5ml Safe-Lock, Rnase - DNase free",P047C,54.44,1x1000,1000,0.05444,EPPENDORF,25
NB11,"MICROTUBE ""EPPENDORF"" PCR CLEAN 2ml Safe-Lock, Rnase - DNase free",P048C,73.8,1x1000,1000,0.0738,EPPENDORF,25
NB11,"TUBES ""EPPENDORF"" PCR CLEAN 5ml Safe-Lock, Rnase - DNase free",P049C,49.84,1x200,200,0.2492,EPPENDORF,25
NB11,"MICROTUBE ""EPPENDORF"" PROTEIN LoBIND PCR CLEAN 1,5ml Safe-Lock",P047PROT,55.0,1x500,500,0.11,EPPENDORF,25
NB11,"MICROTUBE ""EPPENDORF"" DNA LoBIND PCR CLEAN 1,5ml Safe-Lock",P047DNA,16.17,1x250,250,0.06468,EPPENDORF,25
NB11,"MICROTUBE ""SIGMA/BRAND"" 1,5ml Safety-Lock, sans Dnase, sans Rnase",P047S,40.48,1x1000,1000,0.04048,SIGMA/BRAND,25
NB11,"MICROTUBE ""FISHERBRAND"" 0,5ml Safety-Lock, Rnase/Dnase Free, 30 000g",P046CL,7.38,1x500,500,0.01476,FISHERBRAND,25
NB11,"MICROTUBE ""FISHERBRAND"" 1,5ml Safety-Lock, Rnase/Dnase Free, 30 000g",P047CL,8.16,1x500,500,0.01632,FISHERBRAND,25
NB11,"MICROTUBE ""FISHERBRAND"" 2ml Safety-Lock, Rnase/Dnase Free, 30 000g",P048CL,8.27,1x500,500,0.01654,FISHERBRAND,25
NB11,"MICROTUBE ""TREFF"" 1,5ml EasyFit",P050,16.79,1x1000,1000,0.01679,TREFF,25
NB11,"MICROTUBE ""AXYGEN"" Maxi clear naturel 0,6ml RNase DNase free",P052,12.67,1x250,250,0.05068,AXYGEN,25
NB11,"MICROTUBE ""AXYGEN"" Maxi clear naturel 1,7ml RNase DNase free",P051,7.1,1x250,250,0.0284,AXYGEN,25
NB17,CUVE pour SPECTROPHOTOMETRIE Micro PS 2ml,P0361,5.83,1x100,100,0.0583,,25
NB17,"CUVETTES d'ELECTROPORATION 2mm Emb individuel stérile, électrodes courtes",D0191,10.34,1x5,5,2.068,,25
NB11,"MICROPLAQUE PCR 96 puits ""AXYGEN"" Nonpyrogenic & Rnase/Dnase Free",P082,24.31,1x10,10,2.431,AXYGEN,25
NB11,"MICROTUBE en BARETTE (x8) ""AXYGEN"" PCR 0,2ml CAP dômé (x125)",P0484,44.3,1x125,125,0.3544,AXYGEN,25
NB11,"MICROTUBE en BARETTE (x8) ""ABGENE - AB0266"" PCR 0,2ml CAP dômé (x250)",P0485,85.69,1x250,250,0.34276,ABGENE,25
NB11,"MICROTUBE ""THERMO"" Spécial PCR 0,2ml Nonpyrogenic & Rnase/Dnase Free",P0483,36.17,1x1000,1000,0.03617,THERMO,25
NB11,"MICROTUBE ""THERMO"" Spécial PCR 0,5ml",P0482,37.54,1x1000,1000,0.03754,THERMO,25
NB11,TUBE DROSO 25 X 95mm PS sur PLATEAU,P086,39.41,1x500,500,0.07882,,26
NB11,BOULE COTON pour TUBE DROSO diam 25mm,P093,66.47,1x2000,2000,0.033235,,26
NB11,BOUCHON FLUGS pour TUBE diam 25mm,P095,67.46,1x1000,1000,0.06746,,26
NA73,LEVURE de BIERE SPRINGALINE BA10 25Kg (Origine France),C070,442.98,1x25Kg,1,442.98,AMCAN,26
NA73,AGAR AGAR TECHNICAL 5Kg,C071,366.15,1x25Kg,1,366.15,VWR,26
NA73,FARINE DE MAÏS H1 20Kg,C072,75.97,1x25Kg,1,75.97,LIMAGRAIN,26
AA23,SUCRE CRISTALISE 5Kg (Pour milieux de drosophile),C077,12.25,1x5Kg,1,12.25,,26
NB24,"MEMBRANE BLOTTING PROTRAN BA85 300x3m NC 0,45µ",C0346,235.08,1,1,235.08,WHATMAN,26
AA23,LAIT ÉCRÉMÉ 300 grs (Pour saturer les membranes de transfert),D0251,4.54,1,1,4.54,RÉGILAIT,26
NB24,"FILTRE SERINGUE 0,20µm PES (x50)",P033,32.49,1x50,50,0.6498,FISHERBRAND,26
NB24,"FILTRE SERINGUE 0,45µm PES (x50)",P034,40.22,1x50,50,0.8044,DUTSCHER,26
NB24,"FILTRE SERINGUE Millex 0,22µm PES (x50)",P0331,59.73,1,1,59.73,MERCK MILLIPORE,26
NB24,"Unité de Filtration FISHER (NALGENE) 150ml MF75 PES 0,20µm (x12)",F124,56.13,1x12,12,4.6775,FISHERBRAND,26
NB24,"Unité de Filtration FISHER (NALGENE) 250ml MF75 PES 0,20µm (x12)",F125,61.72,1x12,12,5.143333,FISHERBRAND,26
NB24,"Unité de Filtration FISHER (NALGENE) 500ml MF75 PES 0,20µm (x12)",F126,76.28,1x12,12,6.356667,FISHERBRAND,26
NB24,"Unité de Filtration FISHER (NALGENE) 1000ml MF75 PES 0,20µm (x12)",F127,114.88,1x12,12,9.573333,FISHERBRAND,26
NB43,BECHER en verre borosilicaté 5 ml,V001,1.02,1,1,1.02,FISHER,27
NB43,BECHER en verre borosilicaté 10ml,V002,1.02,1,1,1.02,FISHER,27
NB43,BECHER en verre borosilicaté 25ml,V003,1.02,1,1,1.02,FISHER,27
NB43,BECHER en verre borosilicaté 50ml,V004,1.1,1,1,1.1,FISHER,27
NB43,BECHER en verre borosilicaté 100ml,V005,1.1,1,1,1.1,FISHER,27
NB43,BECHER en verre borosilicaté 150ml,V006,1.19,1,1,1.19,FISHER,27
NB43,BECHER en verre borosilicaté 250ml,V007,1.2,1,1,1.2,FISHER,27
NB43,BECHER en verre borosilicaté 600ml,V008,1.34,1,1,1.34,FISHER,27
NB43,BECHER en verre borosilicaté 800ml,V009,1.95,1,1,1.95,FISHER,27
NB43,BECHER en verre borosilicaté 1L,V010,2.9,1,1,2.9,FISHER,27
NB43,BECHER en verre borosilicaté 2L,V011,4.46,1,1,4.46,FISHER,27
NB43,BECHER en verre borosilicaté 3L,V012,6.23,1,1,6.23,FISHER,27
NB43,BECHER en verre borosilicaté 5L,V013,9.63,1,1,9.63,FISHER,27
NB43,CRISTALLISOIR en verre borosilicaté avec bec 150ml diam 80mm,V0131,6.66,1,1,6.66,FISHER,27
NB43,CRISTALLISOIR en verre borosilicaté avec bec 500ml diam 115mm,V014,11.07,1,1,11.07,FISHER,27
NB43,CRISTALLISOIR en verre borosilicaté avec bec 900ml diam 140mm,V015,11.18,1,1,11.18,FISHER,27
NB43,CRISTALLISOIR en verre borosilicaté avec bec 2L diam 190mm,V016,11.43,1,1,11.43,FISHER,27
NB43,"CRISTALLISOIR en verre borosilicaté avec bec 3,5L diam 230mm",V017,13.39,1,1,13.39,FISHER,27
NB43,ENTONNOIR en verre borosilicaté Diam 45mm,V018,3.93,1,1,3.93,FISHER,27
NB43,ENTONNOIR en verre borosilicaté Diam 55mm,V019,4.58,1,1,4.58,FISHER,27
NB43,ENTONNOIR en verre borosilicaté Diam 70mm,V020,8.38,1,1,8.38,FISHER,27
NB43,ENTONNOIR en verre borosilicaté Diam 100mm,V021,6.94,1,1,6.94,FISHER,27
NB43,ENTONNOIR en verre borosilicaté Diam 150mm,V022,17.0,1,1,17.0,FISHER,27
NB43,EPROUVETTE en verre borosilicaté 10ml,V023,5.49,1,1,5.49,FISHER,27
NB43,EPROUVETTE en verre borosilicaté 25ml,V024,4.69,1,1,4.69,FISHER,27
NB43,EPROUVETTE en verre borosilicaté 50ml,V025,5.18,1,1,5.18,FISHER,27
NB43,EPROUVETTE en verre borosilicaté 100ml,V026,5.3,1,1,5.3,FISHER,27
NB43,EPROUVETTE en verre borosilicaté 250ml,V027,8.7,1,1,8.7,FISHER,27
NB43,EPROUVETTE en verre borosilicaté 500ml,V028,21.4,1,1,21.4,FISHER,27
NB43,EPROUVETTE en verre borosilicaté 1L,V029,18.78,1,1,18.78,FISHER,27
NB43,EPROUVETTE en verre borosilicaté 2L,V030,28.89,1,1,28.89,FISHER,27
NB43,"ERLEN Col étroit, en verre borosilicaté 10ml",V031,0.86,1,1,0.86,FISHER,27
NB43,"ERLEN Col étroit, en verre borosilicaté 25ml",V032,0.86,1,1,0.86,FISHER,27
NB43,"ERLEN Col étroit, en verre borosilicaté 50ml",V033,1.49,1,1,1.49,FISHER,27
NB43,"ERLEN Col étroit, en verre borosilicaté 100ml",V034,1.1,1,1,1.1,FISHER,27
NB43,"ERLEN Col étroit, en verre borosilicaté 250ml",V035,1.18,1,1,1.18,FISHER,27
NB43,"ERLEN Col étroit, en verre borosilicaté 500ml",V036,1.49,1,1,1.49,FISHER,27
NB43,"ERLEN Col étroit, en verre borosilicaté 1L",V037,2.84,1,1,2.84,FISHER,27
NB43,"ERLEN Col étroit, en verre borosilicaté 2L",V038,4.82,1,1,4.82,FISHER,27
NB43,"ERLEN Col étroit, en verre borosilicaté 3L",V039,11.16,1,1,11.16,FISHER,27
NB43,"ERLEN Col étroit, en verre borosilicaté 5L",V040,17.09,1,1,17.09,FISHER,27
NB43,FIOLE à VIDE en verre borosilicaté 100ml,V041,9.14,1,1,9.14,,28
NB43,FIOLE à VIDE en verre borosilicaté 250ml,V042,10.08,1,1,10.08,FISHER,28
NB43,FIOLE à VIDE en verre borosilicaté 500ml,V043,13.64,1,1,13.64,FISHER,28
NB43,FIOLE à VIDE en verre borosilicaté 1L,V044,25.49,1,1,25.49,DUTSCHER,28
NB43,FIOLE à VIDE en verre borosilicaté 2L,V045,33.06,1,1,33.06,DUTSCHER,28
NB43,FIOLE à VIDE en verre borosilicaté 5L,V046,187.19,1,1,187.19,DUTSCHER,28
NB43,FLACON en verre borosilicaté 50ml,V047,5.85,1,1,5.85,FISHER,28
NB43,FLACON en verre borosilicaté 100ml,V048,1.46,1,1,1.46,FISHER,28
NB43,FLACON en verre borosilicaté 250ml,V049,1.53,1,1,1.53,FISHER,28
NB43,FLACON en verre borosilicaté 500ml,V050,2.12,1,1,2.12,FISHER,28
NB43,FLACON en verre borosilicaté 1L,V051,3.06,1,1,3.06,FISHER,28
NB43,FLACON en verre borosilicaté 2L,V051A,6.91,1,1,6.91,FISHER,28
NB43,FLACON en verre borosilicaté 5L,V052,35.12,1,1,35.12,FISHER,28
NB51,BOUCHON PP GL45 ou GL32 Couleur Bleu ou Gris,D144,15.79,1x10,10,1.579,FISHER,28
NB51,BAGUE de DEVERSEMENT PP GL45 Bleue ou transparente,D145,5.15,1x10,10,0.515,FISHER,28
NB51,BAGUE de DEVERSEMENT PP GL45 Rouge,D145A,8.89,1x10,10,0.889,FISHER,28
NB04,PIPETTE PASTEUR 230mm non cotonnée/non stérile/ouverte,V0551,9.89,1x250,250,0.03956,VWR ou FISHER,28
NB04,PIPETTE PASTEUR 230mm cotonnée/stérile/ouverte,V0531,10.87,1x250,250,0.04348,,28
NB04,PIPETTE PASTEUR 150mm non cotonnée/non stérile/ouverte,V0521,8.49,1x250,250,0.03396,VWR ou FISHER,28
NB43,BOITE à STÉRILISER (Pipette en verre) 295x65x65mm,D130,72.04,1,1,72.04,,28
BB01,ESSUIE-MAINS Feuille enchevêtrées 22x32mm 150f,E0311,1.71,1,1,1.71,ADELYA,29
BB01,BOBINE ESSUYAGE GM 450f Pour dévidoir,E066,4.21,1,1,4.21,ADELYA,29
BB01,BOBINE ESSUYAGE PM 200f,E0671,1.89,1,1,1.89,ADELYA,29
AA42,TORCHON COTON 60x80cm,E0691,1.19,1,1,1.19,ORAPI,29
BB02,EPONGES N° 4,E030,0.85,1,1,0.85,ADELYA,29
BB02,TAMPONGE (Eponge double face) N° 4,E030A,0.94,1,1,0.94,ADELYA,29
BB02,SERPILLIERES 50x100cm,E065,3.22,1,1,3.22,ADELYA,29
BB02,SERPILLIERES JETABLES Anti-Bactériennes (Lot de 20),E070,7.81,1x20,20,0.3905,ADELYA,29
BB02,"TAMPON ABRASIF VERT ""Type Scotch brite"" 22x15cm",E063,0.86,1,1,0.86,ADELYA,29
BB01,MOUCHOIRS Boite blanche,E047,0.91,1,1,0.91,ADELYA,29
BB01,PAPIER HYGIÈNIQUE (de toilettes) Pure ouate 200m,E0501,2.07,1,1,2.07,ADELYA,29
BB02,CHIFFON EPONGE BLANC (carton de 8kg),E016,32.04,1,1,32.04,ADELYA,29
BB02,BALAI-BROSSE NYLON 30cm,E005,1.96,1,1,1.96,DUTSCHER,29
BB02,BALAI SOIE GRIS à vis 38cm,E006,4.21,1,1,4.21,ADELYA,29
BB02,BALAI COCO MINOTIER (Douille métal) 100cm,E006A,8.3,1,1,8.3,ADELYA,29
BB02,"MANCHE à BALAI En bois 1,30m",E007,1.56,1,1,1.56,ADELYA,29
BB02,"MANCHE à BALAI En bois CANTONNIER 1,40m",E007C,1.1,1,1,1.1,ADELYA,29
BB02,MANCHE et BALAI pour SERPILLIERES JETABLES,E007A,16.05,1,1,16.05,ADELYA,29
BB02,EMBOUT FILETÉ pour manche à balai Diam 24mm,E0071,0.18,1,1,0.18,ADELYA,29
BB02,BROSSE à ONGLES Double brosse ou à poignet,E014,1.99,1,1,1.99,ADELYA,29
BB02,RACLETTE MOUSSE Long 60cm,E0061,2.45,1,1,2.45,ADELYA,29
BB02,PELLE + BALAYETTE,E004,5.74,1,1,5.74,ADELYA,29
BB02,BALAYETTE (Seule),E004A,1.05,1,1,1.05,ADELYA,29
BB02,GOUPILLON BROSSE SOIE (Diam 25x110mm - long 600mm) Réf 15975,D020,1.16,1,1,1.16,FISHER,29
BB02,GOUPILLON BROSSE NYLON (Diam 50x120mm - long 400mm) Réf 15990,D021,1.67,1,1,1.67,FISHER,29
BB02,GOUPILLON BROSSE SOIE Manche Jonc (Diam 55x90mm - long 450mm) Réf 15978,D022,3.2,1,1,3.2,FISHER,29
BB02,GOUPILLON BROSSE SOIE (Diam 12x80mm - long 270mm) Réf 069137,D023,2.39,1,1,2.39,DUTSCHER,29
BB02,GOUPILLON BROSSE SOIE (Diam 30x110mm - long 250mm) Réf 15974,D024,0.89,1,1,0.89,FISHER,29
BB01,SAVON MAINS Liquide 500ml,E0621,1.88,1,1,1.88,ADELYA,29
BB01,SAVON MAINS Liquide bidon de 5L,E0622,9.45,1,1,9.45,ADELYA,29
BB01,Gel HYDROALCOOLIQUE Flacon 100ml,E0623,1.57,1,1,1.57,,29
BB01,Gel HYDROALCOOLIQUE Flacon 300ml,E0624,3.07,1,1,3.07,,29
BB01,Gel HYDROALCOOLIQUE Flacon 5L,E0625,26.75,1,1,26.75,,29
BB01,"CREME MAINS ""MANUPHYL"" (Abimées, desséchées, gercées) Tube 100ml",E0626,9.33,1,1,9.33,MANUPHYL,29
NB34,Désinfectant des instruments OPASTERANIOS Bidon 5 litres,E028,35.7,1,1,35.7,ANIOS,30
NB34,Désinfectant de Surface PHAGOSPRAY DM Bidon 5 litres,E0014,29.29,1,1,29.29,PHAGOSPRAY,30
NB34,DECONTAMINANT TFD9 5L,E026,34.55,1,1,34.55,FRANKLAB,30
NB34,RNase AWAY Decontamination reagent for RNase 250ml,E0261,21.98,1,1,21.98,THERMO,30
BB02,NETTOYANT DESINFECTANT MULTI-SURFACES Vaporisateur 750ml,E0263,6.16,1,1,6.16,,30
BB02,DETARTRANT ANTI-CALCAIRE Vaporisateur 750ml,E027,5.33,1,1,5.33,,30
BB02,DETERGENT MULTI-USAGES 750ml,E0011,2.51,1,1,2.51,,30
BB02,DETERGENT MULTI-USAGES 5 Litres,E0015,13.64,1,1,13.64,,30
BB02,"EAU JAVEL 2,6% 2L",E045,1.22,1,1,1.22,,30
BB02,"EAU JAVEL ""LACROIX"" Bidon 5L",E045C,13.48,1,1,13.48,,30
BB02,JAVEL en PASTILLES (x150),E045A,3.15,1,1,3.15,,30
BB02,LIQUIDE VAISSELLE 1 litre,E054,2.32,1,1,2.32,,30
BB02,PRODUIT VITRE Vaporisateur 750ml,E0012,1.97,1,1,1.97,,30
BB02,CREME à RECURER 1 litre,E001,1.29,1,1,1.29,,30
BB02,"VINAIGRE D'ALCOOL 8% d'acidité 1,5L",E017,1.51,1,1,1.51,,30
BB02,SACS POUBELLES BLANC 5 litres (x50),E056B,0.52,1,1,0.52,,30
BB02,SACS POUBELLES NOIR 30 litres (x20),E056A,1.29,1,1,1.29,,30
BB02,SACS POUBELLES NOIR 50 litres (x25) Sacs poubelles pour pièces de culture,E056C,2.5,1,1,2.5,,30
BB02,SACS POUBELLES NOIR 130 litres (x20),E057,6.16,1,1,6.16,,30
BB02,HOUSSES CONTAINER NOIR 1100 litres (x100),E057A,43.68,1,1,43.68,,30
BB02,HOUSSES CONTAINER NOIR 240 litres (x100),E057C,29.44,1,1,29.44,,30
BB02,SAC à DECHET PAPIER 6 litres 70g (x250),E055,30.87,1x250,250,0.12348,,30
BB02,TABLETTE LAVE VAISSELLE 3 en 1 (Sachet 20 tablettes) - Ecolabel,E052,2.65,1x160,160,0.016563,,30
BB01,LESSIVE en CAPSULES (x160) Action Verte - Ecocert,E0541,34.29,1x46,46,0.745435,,30
BB01,ASSOUPLISSANT 5L,E0542,15.58,1x5L,1,15.58,,30
AB01,"FICELLE ""SISAL"" Moyenne 250g",E032,3.89,1,1,3.89,LYRECO,30
AA41,ALLUMETTE,E003,0.81,1,1,0.81,DUTSCHER,30
BB02,PIEGES à CAFARDS (Bte de 5 pièges),E051,8.81,1,1,8.81,,30
BB02,BARRAGE INSECTES VOLANT/RAMPANT Flacon 520ml,E0283,12.34,1,1,12.34,ADELYA,30
AB01,BLOC DIRECTION Quadrillée 148x120mm A5,B028A,1.24,1,1,1.24,,31
AB01,BLOC DIRECTION Quadrillée 210x297mm A4,B029A,3.01,1,1,3.01,,31
AB01,BLOC POST -IT 76x76,B042,0.3,1,1,0.3,,31
AB01,BLOC TELEPHONE Message,B044A,2.99,1,1,2.99,,31
AB01,"REPERTOIRE Alphabétique 96 pages, 9x14cm",B190,3.5,1,1,3.5,,31
AB01,"CARNET Quadrillé 7,4x10,5cm 80 feuilles détachables",B030,0.71,1,1,0.71,,31
AB01,CARNET Quadrillé à spirale 9x14cm 100 pages,B031,0.68,1,1,0.68,,31
AB01,FEUILLES BLANCHES A4 PERFORÉES,B078,2.3,1x100,100,0.023,,31
AB01,BLOC ROULEAU PAPIER BLANC (x50 feuilles) Pour tableau chevaleret,B045,3.79,1x50,50,0.0758,,31
AC01,PAPIER PHOTOCOPIE COULEURS A4 80g (Couleur à choisir),B153,2.14,1x500,500,0.00428,,31
AC01,PAPIER PHOTOCOPIE BLANC A3,B1531,15.66,1x500,500,0.03132,,31
AC01,PAPIER PHOTOCOPIE BLANC A4 80g,B1532,3.63,1x500,500,0.00726,,31
AB01,CAHIER SPIRALE 180 pages A5,B057A,2.55,1,1,2.55,,31
AB01,CAHIER SPIRALE 180 pages A4,B059,2.31,1,1,2.31,,31
AB01,ENVELOPPE BLANCHE 110x220mm,B097,0.49,1x25,25,0.0196,,31
AB01,ENVELOPPE BLANCHE 110x220mm à fenêtre,B099,0.32,1x25,25,0.0128,,31
AB01,ENVELOPPE BLANCHE 1/2 Format à fenêtre 162x229mm,B0995,0.42,1x25,25,0.0168,,31
AB01,ENVELOPPE BLANCHE 1/2 Format 162x229mm,B0996,0.42,1x25,25,0.0168,,31
AB01,ENVELOPPE BLANCHE Grand format 229x324mm,B0998,0.93,1x25,25,0.0372,,31
AB01,ENVELOPPE KRAFT Armée à souflet 260x330mm,B0999,0.56,1,1,0.56,,31
AB01,ENVELOPPE à BULLE d'AIR 150x210mm,B0991,0.13,1,1,0.13,,31
AB01,ENVELOPPE à BULLE d'AIR 240x330 mm,B0992,0.15,1,1,0.15,,31
AB01,ENVELOPPE à BULLE d'AIR 270x360 mm,B0993,0.29,1,1,0.29,,31
AC01,"PAPIER à En-TÊTE ""IJM"" Bas de page IJM/CNRS/Université de Paris *Idem",B2021,15.9,1x500,500,0.0318,,31
AB01,CARTE CORRESPONDANCE IJM *Idem,B060,4.28,1x100,100,0.0428,,31
FA01,PAPIER d'EMBALLAGE KRAFT Feuille 65x100cm,B034,0.2,1,1,0.2,,31
AB01,"ETIQUETTE LASER AVERY BLANCHE 38,1x21,1mm",B102,0.52,1x65,65,0.008,,31
AB01,"ETIQUETTE LASER AVERY BLANCHE 46x11,1mm",B103,1.01,1x84,84,0.012024,,31
AB01,"ETIQUETTE LASER AVERY BLANCHE 63,5x33,9mm",B105,0.71,1x24,24,0.029583,,31
AB01,"ETIQUETTE LASER LYRECO PREMIUM BLANCHE 99,1x67,7mm (2000 Etiquettes)",B106,28.64,1x2000,2000,0.01432,,31
AB01,ETIQUETTES ADHESIVES Diam 8mm (couleurs assorties),B1121,0.46,1X288,288,0.001597,,31
AB01,"FICHE BRISTOL Blanche, quadrilliée 75x125mm",B123,0.39,1x100,100,0.0039,,31
AB01,"FICHE BRISTOL Blanche, unie 105x148mm",B124,0.51,1x100,100,0.0051,,31
AB01,"FICHE BRISTOL Blanche, quadrilliée105x148mm",B125,0.6,1x100,100,0.006,,31
AB01,"FICHE BRISTOL Blanche, unie 125x200mm",B126,0.89,1x100,100,0.0089,,31
AB01,"FICHE BRISTOL Blanche, quadrilliée125X200mm",B127,0.89,1x100,100,0.0089,,31
AB01,"FICHE BRISTOL Blanche, quadrilliée 210x297mm",B128,2.74,1x100,100,0.0274,,31
AB01,"FICHE BRISTOL Blanche, unie 210x297mm",B129,4.38,1x100,100,0.0438,,31
AB01,BOITES ARCHIVES Dos 10cm,B047,0.56,1,1,0.56,,32
AB01,"CHEMISE à POCHE ""Pochette carte lustrée""",B062,0.6,1,1,0.6,,32
AB01,SOUS-CHEMISES fines 80g (Par 10),B063,0.4,1,1,0.4,,32
AB01,CHEMISE RIGIDES 220g (Par 5),B064,0.4,1,1,0.4,,32
AB01,CHEMISE COIN Plastique incolore A4 (Par 10),B065,0.51,1x10,10,0.051,,32
AB01,CHEMISE à RABAT ELASTIQUE A4,B066,1.47,1,1,1.47,,32
AB01,CHEMISE à RABAT ELASTIQUE A3,B066A,2.25,1,1,2.25,,32
AB01,CLASSEUR à LEVIER 8 cm - 2 anneaux,B073,1.82,1,1,1.82,,32
AB01,CLASSEUR A4 - 4 anneaux,B074,1.58,1,1,1.58,,32
AB01,POCHETTES PERFORÉES CRISTAL POUR CLASSEUR A4 (Bte de 100),B122,4.49,1x100,100,0.0449,,32
AB01,INTERCALAIRE en PP 6 Onglets A4+,B131A,1.09,1,1,1.09,,32
AB01,INTERCALAIRE en PP 12 Onglets A4+,B132A,0.55,1,1,0.55,,32
AB01,REPERTOIRE ALPHABÉTIQUE pour CLASSEUR A4,B192,3.27,1,1,3.27,,32
AB01,RELIURE à Pochettes transparentes fixes (20 Pochettes/40 vues),B186A,4.55,1,1,4.55,,32
AB01,RELIURE à Pochettes transparentes fixes (50 Pochettes/100 vues),B188,1.11,1,1,1.11,,32
AB01,COUVERTURE de THÈSE PVC 150µ,B082,0.04,1,1,0.04,,32
